Date,Open,High,Low,Close,Adj Close,Volume
1963-07-24,5.439771,5.493945,5.420650,5.462078,1.220150,658980
1963-07-25,5.462078,5.506692,5.462078,5.468451,1.221573,572685
1963-07-26,5.468451,5.506692,5.468451,5.500319,1.228692,407940
1963-07-29,5.506692,5.525813,5.506692,5.519439,1.232964,345180
1963-07-30,5.548120,5.646909,5.548120,5.646909,1.261439,1137525
1963-07-31,5.646909,5.710644,5.538560,5.538560,1.237234,1192440
1963-08-01,5.538560,5.573614,5.481198,5.544933,1.238658,1027695
1963-08-02,5.544933,5.570427,5.506692,5.506692,1.230116,376560
1963-08-05,5.506692,5.579987,5.500319,5.579987,1.246489,423630
1963-08-06,5.579987,5.634162,5.560867,5.630975,1.258167,855105
1963-08-07,5.630975,5.630975,5.572020,5.572020,1.244994,556995
1963-08-08,5.572020,5.627788,5.538560,5.595921,1.250334,533460
1963-08-09,5.595921,5.666029,5.589547,5.653282,1.263151,706050
1963-08-12,5.672403,5.704270,5.672403,5.678776,1.268846,855105
1963-08-13,5.691523,5.793499,5.691523,5.790312,1.293768,1482705
1963-08-14,5.790312,5.857234,5.742511,5.825366,1.301602,1380720
1963-08-15,5.825366,5.850860,5.787126,5.787126,1.293057,917865
1963-08-16,5.787126,5.825366,5.768005,5.768005,1.288784,455010
1963-08-19,5.768005,5.799873,5.761632,5.761632,1.287360,321645
1963-08-20,5.761632,5.787126,5.691523,5.691523,1.271695,502080
1963-08-21,5.701083,5.736138,5.701083,5.720204,1.278104,298110
1963-08-22,5.720204,5.768005,5.704270,5.768005,1.288784,517770
1963-08-23,5.768005,5.787126,5.710644,5.717017,1.277392,462855
1963-08-26,5.729764,5.758445,5.729764,5.736138,1.281664,392250
1963-08-27,5.736138,5.742511,5.634162,5.634162,1.258879,588375
1963-08-28,5.634162,5.710644,5.634162,5.653282,1.263151,658980
1963-08-29,5.653282,5.697897,5.640535,5.640535,1.260303,572685
1963-08-30,5.640535,5.672403,5.602294,5.669216,1.266711,706050
1963-09-03,5.677183,5.758445,5.677183,5.704270,1.274544,855105
1963-09-04,5.710644,5.761632,5.710644,5.710644,1.275969,910020
1963-09-05,5.710644,5.761632,5.697897,5.742511,1.283088,604065
1963-09-06,5.755258,5.895475,5.755258,5.844487,1.305873,1992630
1963-09-09,5.844487,5.895475,5.799873,5.818993,1.300177,941400
1963-09-10,5.818993,5.876354,5.818993,5.838113,1.304449,800190
1963-09-11,5.838113,5.882728,5.825366,5.825366,1.301602,925710
1963-09-12,5.825366,5.844487,5.793499,5.818993,1.300177,564840
1963-09-13,5.818993,5.869981,5.806246,5.806246,1.297328,635445
1963-09-16,5.806246,5.844487,5.799873,5.799873,1.295905,478545
1963-09-17,5.799873,5.857234,5.799873,5.801466,1.296260,698205
1963-09-18,5.801466,5.822180,5.704270,5.736138,1.281664,745275
1963-09-19,5.737731,5.799873,5.737731,5.790312,1.293768,604065
1963-09-20,5.790312,5.844487,5.787126,5.818993,1.300177,635445
1963-09-23,5.818993,5.866794,5.787126,5.793499,1.294481,847260
1963-09-24,5.799873,5.898662,5.799873,5.895475,1.317266,1153215
1963-09-25,5.895475,5.978330,5.838113,5.838113,1.304449,2212290
1963-09-26,5.838113,5.863607,5.739324,5.739324,1.282376,1741590
1963-09-27,5.739324,5.771192,5.697897,5.717017,1.277392,988470
1963-09-30,5.717017,5.768005,5.697897,5.761632,1.287360,674670
1963-10-01,5.761632,5.806246,5.732951,5.732951,1.280953,674670
1963-10-02,5.732951,5.748885,5.717017,5.726577,1.279527,360870
1963-10-03,5.736138,5.834927,5.736138,5.825366,1.301602,400095
1963-10-04,5.863607,5.927342,5.863607,5.882728,1.314418,1388565
1963-10-07,5.882728,5.984704,5.863607,5.984704,1.337203,1145370
1963-10-08,5.984704,6.013384,5.895475,5.895475,1.317266,2047545
1963-10-09,5.895475,5.965583,5.879541,5.895475,1.317266,949245
1963-10-10,5.895475,5.936902,5.869981,5.933716,1.325810,800190
1963-10-11,5.933716,6.002231,5.933716,5.978330,1.335779,1153215
1963-10-14,5.978330,6.067559,5.978330,6.067559,1.355715,1145370
1963-10-15,6.083493,6.140854,6.083493,6.093053,1.361411,1553310
1963-10-16,6.093053,6.258764,6.093053,6.249203,1.396302,1412100
1963-10-17,6.274697,6.328872,6.274697,6.274697,1.401997,1937715
1963-10-18,6.274697,6.316125,6.258764,6.306565,1.409118,800190
1963-10-21,6.306565,6.354366,6.297004,6.297004,1.406982,925710
1963-10-22,6.284257,6.284257,6.172721,6.195029,1.384197,1812195
1963-10-23,6.195029,6.249203,6.156788,6.156788,1.375653,886485
1963-10-24,6.182282,6.239643,6.182282,6.182282,1.381348,556995
1963-10-25,6.210962,6.297004,6.210962,6.290631,1.405559,815880
1963-10-28,6.322498,6.395793,6.322498,6.338432,1.416238,1937715
1963-10-29,6.338432,6.383047,6.233270,6.261950,1.399150,1396410
1963-10-30,6.261950,6.265137,6.172721,6.172721,1.379213,784500
1963-10-31,6.172721,6.297004,6.169535,6.297004,1.406982,745275
1963-11-01,6.297004,6.319312,6.210962,6.226896,1.391317,674670
1963-11-04,6.226896,6.261950,6.147228,6.169535,1.378853,564840
1963-11-06,6.166348,6.166348,6.080306,6.118547,1.367458,1027695
1963-11-07,6.118547,6.182282,6.118547,6.137667,1.371732,470700
1963-11-08,6.169535,6.207776,6.169535,6.175908,1.380278,549150
1963-11-11,6.188655,6.233270,6.188655,6.207776,1.387400,423630
1963-11-12,6.214149,6.284257,6.214149,6.220523,1.390249,917865
1963-11-13,6.220523,6.277884,6.220523,6.239643,1.394522,682515
1963-11-14,6.239643,6.258764,6.175908,6.207776,1.387400,674670
1963-11-15,6.207776,6.226896,6.159975,6.182282,1.381702,462855
1963-11-18,6.175908,6.175908,6.086679,6.124920,1.368882,447165
1963-11-19,6.124920,6.156788,6.019758,6.019758,1.345379,674670
1963-11-20,6.019758,6.118547,5.997451,6.016571,1.344666,972780
1963-11-21,6.016571,6.048438,5.914595,5.914595,1.321876,957090
1963-11-22,5.914595,6.000637,5.876354,5.930529,1.325437,839415
1963-11-26,5.930529,6.007011,5.917782,6.007011,1.342530,1106145
1963-11-27,6.007011,6.093053,6.000637,6.093053,1.361760,980625
1963-11-29,6.093053,6.204589,6.086679,6.185468,1.382414,713895
1963-12-02,6.220523,6.271511,6.220523,6.271511,1.401644,713895
1963-12-03,6.271511,6.290631,6.207776,6.239643,1.394522,706050
1963-12-04,6.236456,6.236456,6.156788,6.156788,1.376005,658980
1963-12-05,6.175908,6.239643,6.175908,6.214149,1.388824,572685
1963-12-06,6.214149,6.255577,6.163161,6.175908,1.380278,455010
1963-12-09,6.175908,6.182282,6.118547,6.169535,1.378853,643290
1963-12-10,6.156788,6.156788,6.118547,6.131294,1.370306,313800
1963-12-11,6.131294,6.156788,6.118547,6.118547,1.367458,258885
1963-12-12,6.118547,6.137667,6.057999,6.057999,1.353927,251040
1963-12-13,6.057999,6.086679,6.035692,6.057999,1.353927,360870
1963-12-16,6.061185,6.121734,6.061185,6.067559,1.356062,258885
1963-12-17,6.086679,6.163161,6.086679,6.163161,1.377429,470700
1963-12-18,6.163161,6.258764,6.163161,6.163161,1.377429,651135
1963-12-19,6.163161,6.207776,6.144041,6.156788,1.376005,502080
1963-12-20,6.156788,6.175908,6.099426,6.163161,1.377429,470700
1963-12-23,6.163161,6.201402,6.147228,6.156788,1.376005,627600
1963-12-24,6.163161,6.214149,6.163161,6.175908,1.380278,494235
1963-12-26,6.195029,6.265137,6.195029,6.252390,1.397371,541305
1963-12-27,6.290631,6.344806,6.290631,6.290631,1.405919,1129680
1963-12-30,6.316125,6.376673,6.316125,6.360739,1.421587,1796505
1963-12-31,6.379860,6.494583,6.379860,6.462715,1.444377,1820040
1964-01-02,6.500956,6.615679,6.500956,6.590185,1.472866,1278735
1964-01-03,6.590185,6.641173,6.500956,6.500956,1.452924,1098300
1964-01-06,6.516890,6.609305,6.516890,6.520076,1.457198,737430
1964-01-07,6.520076,6.583811,6.469089,6.475462,1.447227,619755
1964-01-08,6.475462,6.577438,6.475462,6.539197,1.461471,713895
1964-01-09,6.551944,6.743149,6.551944,6.736775,1.505628,1294425
1964-01-10,6.736775,6.806883,6.736775,6.794136,1.518448,1176750
1964-01-13,6.794136,6.908859,6.755895,6.832377,1.526995,1286580
1964-01-14,6.832377,6.908859,6.819630,6.819630,1.524145,1082610
1964-01-15,6.927980,7.151052,6.927980,7.151052,1.598217,1631760
1964-01-16,7.151052,7.227533,6.972594,7.010835,1.566878,2024010
1964-01-17,7.010835,7.138305,6.998088,7.049076,1.575425,1317960
1964-01-20,7.049076,7.189293,7.036329,7.036329,1.572576,1310115
1964-01-21,7.036329,7.100064,6.908859,6.908859,1.544088,2275050
1964-01-22,6.934353,7.023582,6.934353,6.972594,1.558332,996315
1964-01-23,6.978967,7.036329,6.978967,7.004461,1.565453,753120
1964-01-24,7.004461,7.017208,6.947100,6.959847,1.555484,596220
1964-01-27,6.959847,7.004461,6.826004,6.883365,1.538390,596220
1964-01-28,6.870618,6.870618,6.800510,6.806883,1.521297,580530
1964-01-29,6.794136,6.794136,6.679414,6.679414,1.492809,855105
1964-01-30,6.717655,6.794136,6.717655,6.743149,1.507053,502080
1964-01-31,6.768642,6.908859,6.768642,6.908859,1.544088,674670
1964-02-03,6.908859,6.966221,6.864245,6.896112,1.541240,651135
1964-02-04,6.880178,6.880178,6.832377,6.876992,1.537321,360870
1964-02-05,6.876992,6.889739,6.832377,6.832377,1.527347,462855
1964-02-06,6.832377,6.876992,6.806883,6.832377,1.527347,635445
1964-02-07,6.845124,6.870618,6.845124,6.845124,1.530197,800190
1964-02-10,6.857871,6.915233,6.857871,6.883365,1.538745,658980
1964-02-11,6.896112,6.940727,6.896112,6.908859,1.544444,588375
1964-02-12,6.908859,6.959847,6.896112,6.959847,1.555844,455010
1964-02-13,6.978967,7.061823,6.978967,7.061823,1.578640,886485
1964-02-14,7.061823,7.100064,7.049076,7.080943,1.582914,635445
1964-02-17,7.080943,7.125558,7.049076,7.049076,1.575790,729585
1964-02-18,7.049076,7.087317,7.004461,7.061823,1.578640,643290
1964-02-19,7.061823,7.093690,7.061823,7.061823,1.578640,235350
1964-02-20,7.061823,7.087317,7.036329,7.080943,1.582914,305955
1964-02-24,7.096877,7.128744,7.096877,7.096877,1.586477,470700
1964-02-25,7.119184,7.291268,7.119184,7.265774,1.624232,1074765
1964-02-26,7.278521,7.342256,7.278521,7.335883,1.639905,988470
1964-02-27,7.335883,7.348630,7.208413,7.221160,1.614258,635445
1964-02-28,7.221160,7.291268,7.176546,7.253027,1.621383,682515
1964-03-02,7.253027,7.284895,7.195666,7.195666,1.608559,423630
1964-03-03,7.195666,7.243467,7.170172,7.189293,1.607135,400095
1964-03-04,7.189293,7.208413,7.087317,7.112811,1.590037,541305
1964-03-05,7.112811,7.189293,7.100064,7.170172,1.602860,392250
1964-03-06,7.202040,7.253027,7.202040,7.240280,1.618533,580530
1964-03-09,7.240280,7.278521,7.233907,7.240280,1.618533,698205
1964-03-10,7.240280,7.265774,7.202040,7.246654,1.619958,329490
1964-03-11,7.278521,7.374124,7.278521,7.332696,1.639191,635445
1964-03-12,7.380497,7.456979,7.380497,7.456979,1.666974,698205
1964-03-13,7.495220,7.546208,7.495220,7.501593,1.676948,1380720
1964-03-16,7.488846,7.488846,7.418738,7.450605,1.665550,376560
1964-03-17,7.450605,7.456979,7.425112,7.437859,1.662700,509925
1964-03-18,7.437859,7.463352,7.355003,7.390057,1.652014,525615
1964-03-19,7.390057,7.393244,7.348630,7.358190,1.644891,517770
1964-03-20,7.358190,7.364563,7.310389,7.323136,1.637054,706050
1964-03-23,7.323136,7.405991,7.291268,7.393244,1.652726,494235
1964-03-24,7.405991,7.469726,7.405991,7.418738,1.658426,439320
1964-03-25,7.431485,7.485660,7.431485,7.476099,1.671249,494235
1964-03-26,7.476099,7.514340,7.452199,7.501593,1.676948,439320
1964-03-30,7.501593,7.555768,7.501593,7.507967,1.678373,666825
1964-03-31,7.514340,7.578075,7.514340,7.574888,1.693334,1090455
1964-04-01,7.584449,7.616316,7.584449,7.587635,1.696182,753120
1964-04-02,7.597196,7.641810,7.597196,7.622690,1.704019,596220
1964-04-03,7.622690,7.648184,7.609943,7.629063,1.705443,964935
1964-04-06,7.629063,7.657744,7.609943,7.609943,1.701169,768810
1964-04-07,7.609943,7.667304,7.495220,7.498407,1.676235,1153215
1964-04-08,7.498407,7.514340,7.444232,7.450605,1.665550,706050
1964-04-09,7.460166,7.514340,7.460166,7.460166,1.667687,360870
1964-04-10,7.479286,7.622690,7.479286,7.606756,1.700456,1380720
1964-04-13,7.606756,7.641810,7.523901,7.523901,1.681935,674670
1964-04-14,7.523901,7.558955,7.460166,7.469726,1.669824,368715
1964-04-15,7.469726,7.495220,7.444232,7.444232,1.664125,415785
1964-04-16,7.444232,7.450605,7.409178,7.421925,1.659138,494235
1964-04-17,7.431485,7.501593,7.431485,7.463352,1.668399,415785
1964-04-20,7.463352,7.495220,7.418738,7.418738,1.658426,298110
1964-04-21,7.421925,7.520714,7.421925,7.520714,1.681223,455010
1964-04-22,7.520714,7.571702,7.501593,7.571702,1.692620,439320
1964-04-23,7.571702,7.597196,7.444232,7.444232,1.664125,549150
1964-04-24,7.444232,7.482473,7.383684,7.431485,1.661276,564840
1964-04-27,7.431485,7.453792,7.399618,7.405991,1.655576,525615
1964-04-28,7.405991,7.495220,7.405991,7.437859,1.662700,502080
1964-04-29,7.437859,7.482473,7.348630,7.348630,1.642755,658980
1964-04-30,7.348630,7.367750,7.268961,7.268961,1.624945,400095
1964-05-01,7.278521,7.386871,7.278521,7.386871,1.651302,423630
1964-05-04,7.405991,7.469726,7.405991,7.444232,1.664125,384405
1964-05-05,7.444232,7.469726,7.418738,7.453792,1.666262,266730
1964-05-06,7.453792,7.504780,7.444232,7.444232,1.664125,258885
1964-05-07,7.444232,7.501593,7.434672,7.434672,1.661988,305955
1964-05-08,7.434672,7.469726,7.431485,7.450605,1.665550,298110
1964-05-11,7.450605,7.479286,7.437859,7.444232,1.664125,384405
1964-05-12,7.450605,7.482473,7.450605,7.476099,1.671249,235350
1964-05-13,7.476099,7.530274,7.476099,7.485660,1.673386,509925
1964-05-14,7.476099,7.476099,7.431485,7.450605,1.665550,313800
1964-05-15,7.450605,7.504780,7.441045,7.488846,1.674098,243195
1964-05-18,7.576482,7.576482,7.456979,7.536648,1.684785,583668
1964-05-19,7.536648,7.632250,7.536648,7.616316,1.702593,728016
1964-05-20,7.632250,7.731836,7.632250,7.731836,1.728418,1380720
1964-05-21,7.743786,7.807521,7.743786,7.791587,1.741773,1154784
1964-05-22,7.807521,7.871256,7.807521,7.823454,1.748897,979056
1964-05-25,7.823454,7.839388,7.695985,7.703952,1.722623,571116
1964-05-26,7.703952,7.727852,7.642208,7.680051,1.717278,847260
1964-05-27,7.680051,7.680051,7.584449,7.592416,1.697684,721740
1964-05-28,7.600382,7.648184,7.600382,7.648184,1.710152,464424
1964-06-01,7.648184,7.680051,7.540631,7.540631,1.686104,464424
1964-06-02,7.552581,7.616316,7.552581,7.576482,1.694120,458148
1964-06-03,7.576482,7.592416,7.488846,7.488846,1.674525,558564
1964-06-04,7.488846,7.512747,7.357393,7.357393,1.645131,640152
1964-06-05,7.357393,7.441045,7.345443,7.393244,1.653148,577392
1964-06-08,7.393244,7.441045,7.345443,7.345443,1.642460,263592
1964-06-09,7.353410,7.488846,7.353410,7.488846,1.674525,658980
1964-06-10,7.488846,7.536648,7.441045,7.441045,1.663837,395388
1964-06-11,7.441045,7.504780,7.433078,7.472913,1.670962,401664
1964-06-12,7.488846,7.536648,7.488846,7.528681,1.683432,282420
1964-06-15,7.544614,7.600382,7.544614,7.584449,1.695901,294972
1964-06-16,7.616316,7.644200,7.616316,7.636233,1.707480,326352
1964-06-17,7.644200,7.688018,7.644200,7.680051,1.717278,784500
1964-06-18,7.680051,7.692001,7.608349,7.608349,1.701246,464424
1964-06-19,7.608349,7.644200,7.592416,7.640217,1.708370,232212
1964-06-22,7.640217,7.664117,7.624283,7.660134,1.712824,288696
1964-06-23,7.660134,7.664117,7.608349,7.628266,1.705699,232212
1964-06-24,7.628266,7.672084,7.608349,7.668101,1.714607,351456
1964-06-25,7.668101,7.703952,7.660134,7.664117,1.713715,489528
1964-06-26,7.664117,7.680051,7.616316,7.616316,1.703027,288696
1964-06-29,7.616316,7.648184,7.604366,7.604366,1.700354,288696
1964-06-30,7.604366,7.632250,7.600382,7.600382,1.699464,307524
1964-07-01,7.628266,7.680051,7.628266,7.664117,1.713715,389112
1964-07-02,7.684034,7.727852,7.684034,7.711918,1.724404,552288
1964-07-06,7.711918,7.795570,7.711918,7.775653,1.738656,420492
1964-07-07,7.795570,7.839388,7.795570,7.823454,1.749343,571116
1964-07-08,7.823454,7.839388,7.787604,7.791587,1.742217,320076
1964-07-09,7.791587,7.823454,7.771670,7.771670,1.737766,282420
1964-07-10,7.771670,7.799554,7.688018,7.688018,1.719061,520908
1964-07-13,7.688018,7.692001,7.648184,7.672084,1.715498,552288
1964-07-14,7.672084,7.711918,7.496813,7.520714,1.681651,1317960
1964-07-15,7.528681,7.604366,7.528681,7.600382,1.699464,458148
1964-07-16,7.608349,7.640217,7.608349,7.632250,1.706591,376560
1964-07-17,7.632250,7.652167,7.624283,7.632250,1.706591,225936
1964-07-20,7.632250,7.632250,7.552581,7.552581,1.688776,282420
1964-07-21,7.552581,7.592416,7.512747,7.524697,1.682540,458148
1964-07-22,7.524697,7.544614,7.488846,7.512747,1.679870,313800
1964-07-23,7.512747,7.512747,7.472913,7.488846,1.674525,200832
1964-07-24,7.464946,7.464946,7.389261,7.389261,1.652258,533460
1964-07-27,7.389261,7.401211,7.345443,7.353410,1.644241,646428
1964-07-28,7.353410,7.365360,7.329509,7.337476,1.640679,495804
1964-07-29,7.345443,7.403203,7.345443,7.403203,1.655375,313800
1964-07-30,7.403203,7.409178,7.353410,7.353410,1.644241,225936
1964-07-31,7.353410,7.373327,7.345443,7.361377,1.646022,276144
1964-08-03,7.361377,7.361377,7.325526,7.325526,1.638007,213384
1964-08-04,7.265774,7.265774,7.078553,7.078553,1.583212,1186164
1964-08-05,7.078553,7.194073,7.042702,7.186106,1.607269,1261476
1964-08-06,7.186106,7.202040,7.078553,7.086520,1.584995,577392
1964-08-07,7.142288,7.186106,7.142288,7.154238,1.600141,495804
1964-08-10,7.154238,7.162205,7.142288,7.154238,1.600141,338904
1964-08-11,7.154238,7.178139,7.098470,7.098470,1.587667,627600
1964-08-12,7.098470,7.178139,7.082537,7.146272,1.598359,539736
1964-08-13,7.154238,7.210006,7.154238,7.210006,1.612613,439320
1964-08-14,7.210006,7.225940,7.122371,7.122371,1.593013,382836
1964-08-17,7.130338,7.170172,7.130338,7.130338,1.594795,301248
1964-08-18,7.130338,7.134321,7.122371,7.134321,1.595685,188280
1964-08-19,7.134321,7.134321,7.062620,7.066603,1.580540,389112
1964-08-20,7.054653,7.054653,6.867431,6.915233,1.546684,1092024
1964-08-21,6.923199,7.006851,6.923199,6.994901,1.564502,646428
1964-08-24,6.994901,7.006851,6.931166,6.933158,1.550693,320076
1964-08-25,6.933158,6.933158,6.803697,6.827597,1.527082,702912
1964-08-26,6.827597,6.867431,6.779796,6.815647,1.524411,765672
1964-08-27,6.823614,6.863448,6.823614,6.851498,1.532428,627600
1964-08-28,6.895315,6.974984,6.895315,6.974984,1.560048,445596
1964-08-31,6.974984,7.034736,6.955067,7.018802,1.569849,571116
1964-09-01,7.018802,7.050669,6.994901,7.026769,1.571632,426768
1964-09-02,7.026769,7.066603,7.006851,7.042702,1.575193,269868
1964-09-03,7.042702,7.082537,7.042702,7.078553,1.583212,533460
1964-09-04,7.078553,7.106437,7.054653,7.076562,1.582767,370284
1964-09-08,7.076562,7.102454,7.010835,7.014818,1.568958,338904
1964-09-09,7.014818,7.038719,6.931166,6.935150,1.551139,470700
1964-09-10,6.851498,6.851498,6.771829,6.789755,1.518619,1644312
1964-09-11,6.789755,6.839547,6.771829,6.775813,1.515501,840984
1964-09-14,6.775813,6.799713,6.564691,6.564691,1.468281,1079472
1964-09-15,6.584608,6.680210,6.584608,6.636393,1.484318,1004160
1964-09-16,6.652326,6.797721,6.652326,6.797721,1.520401,728016
1964-09-17,6.835564,6.939133,6.835564,6.915233,1.546684,771948
1964-09-18,6.915233,6.943117,6.739962,6.779796,1.516392,809604
1964-09-21,6.795730,6.883365,6.795730,6.795730,1.519956,351456
1964-09-22,6.795730,6.859465,6.779796,6.779796,1.516392,445596
1964-09-23,6.779796,6.851498,6.779796,6.851498,1.532428,357732
1964-09-24,6.851498,6.899299,6.851498,6.883365,1.539555,294972
1964-09-25,6.915233,7.034736,6.915233,6.990918,1.563613,884916
1964-09-28,6.990918,6.990918,6.935150,6.935150,1.551139,282420
1964-09-29,6.939133,6.978967,6.939133,6.971001,1.559158,257316
1964-09-30,6.971001,6.982951,6.947100,6.955067,1.555593,219660
1964-10-01,6.955067,6.955067,6.923199,6.927183,1.549356,175728
1964-10-02,6.911249,6.911249,6.811663,6.899299,1.543120,395388
1964-10-05,6.899299,6.907266,6.851498,6.855481,1.533319,351456
1964-10-06,6.803697,6.803697,6.759879,6.771829,1.514610,326352
1964-10-07,6.771829,6.795730,6.747929,6.779796,1.516392,351456
1964-10-08,6.779796,6.831581,6.771829,6.827597,1.527082,338904
1964-10-09,6.839547,6.875398,6.839547,6.867431,1.535992,458148
1964-10-12,6.859465,6.859465,6.819630,6.819630,1.525302,207108
1964-10-13,6.803697,6.803697,6.708094,6.708094,1.500355,439320
1964-10-14,6.708094,6.755895,6.692161,6.724028,1.503918,395388
1964-10-15,6.724028,6.779796,6.692161,6.779796,1.516392,552288
1964-10-16,6.791746,6.867431,6.791746,6.867431,1.535992,439320
1964-10-19,6.867431,6.867431,6.803697,6.819630,1.525302,307524
1964-10-20,6.779796,6.779796,6.731995,6.759879,1.511936,539736
1964-10-21,6.759879,6.783779,6.747929,6.763862,1.512828,263592
1964-10-22,6.763862,6.767846,6.739962,6.739962,1.507482,370284
1964-10-23,6.739962,6.747929,6.708094,6.714069,1.501691,225936
1964-10-26,6.714069,6.724028,6.612492,6.612492,1.478972,445596
1964-10-27,6.614484,6.668260,6.614484,6.636393,1.484318,514632
1964-10-28,6.636393,6.676227,6.628426,6.676227,1.493227,288696
1964-10-29,6.676227,6.700127,6.660293,6.700127,1.498574,269868
1964-10-30,6.700127,6.739962,6.684194,6.692161,1.496792,313800
1964-11-02,6.688177,6.688177,6.644359,6.644359,1.486541,615048
1964-11-04,6.644359,6.688177,6.644359,6.644359,1.486541,382836
1964-11-05,6.648343,6.688177,6.648343,6.672243,1.492780,288696
1964-11-06,6.672243,6.700127,6.664277,6.668260,1.491889,445596
1964-11-09,6.668260,6.700127,6.664277,6.676227,1.493672,395388
1964-11-10,6.676227,6.692161,6.668260,6.676227,1.493672,282420
1964-11-11,6.676227,6.688177,6.664277,6.676227,1.493672,332628
1964-11-12,6.676227,6.700127,6.676227,6.684194,1.495453,439320
1964-11-13,6.684194,6.791746,6.684194,6.791746,1.519516,627600
1964-11-16,6.835564,6.883365,6.835564,6.883365,1.540014,458148
1964-11-17,6.883365,6.923199,6.851498,6.867431,1.536450,338904
1964-11-18,6.835564,6.835564,6.708094,6.708094,1.500801,464424
1964-11-19,6.708094,6.716061,6.660293,6.708094,1.500801,640152
1964-11-20,6.708094,6.819630,6.708094,6.783779,1.517734,282420
1964-11-23,6.783779,6.787763,6.724028,6.739962,1.507931,301248
1964-11-24,6.724028,6.724028,6.676227,6.676227,1.493672,552288
1964-11-25,6.676227,6.712078,6.644359,6.644359,1.486541,753120
1964-11-27,6.644359,6.660293,6.588591,6.636393,1.484760,759396
1964-11-30,6.636393,6.692161,6.572658,6.572658,1.470501,527184
1964-12-01,6.556724,6.556724,6.485022,6.492989,1.452676,891192
1964-12-02,6.492989,6.516890,6.487014,6.500956,1.454458,458148
1964-12-03,6.500956,6.608509,6.500956,6.572658,1.470501,476976
1964-12-04,6.604525,6.660293,6.604525,6.644359,1.486541,307524
1964-12-07,6.644359,6.660293,6.630417,6.636393,1.484760,345180
1964-12-08,6.636393,6.638384,6.500956,6.500956,1.454458,301248
1964-12-09,6.500956,6.580625,6.485022,6.487014,1.451338,558564
1964-12-10,6.504939,6.564691,6.504939,6.516890,1.458023,345180
1964-12-11,6.544774,6.620459,6.544774,6.584608,1.473174,458148
1964-12-14,6.584608,6.592575,6.548757,6.548757,1.465153,332628
1964-12-15,6.548757,6.576641,6.500956,6.542782,1.463816,232212
1964-12-16,6.542782,6.576641,6.532823,6.548757,1.465153,232212
1964-12-17,6.548757,6.608509,6.540790,6.580625,1.472282,269868
1964-12-18,6.592575,6.620459,6.592575,6.612492,1.479412,433044
1964-12-21,6.612492,6.632409,6.612492,6.612492,1.479412,407940
1964-12-22,6.612492,6.632409,6.596558,6.596558,1.475847,382836
1964-12-23,6.596558,6.600542,6.548757,6.548757,1.465153,313800
1964-12-24,6.556724,6.588591,6.556724,6.588591,1.474065,213384
1964-12-28,6.588591,6.596558,6.548757,6.576641,1.471390,320076
1964-12-29,6.576641,6.580625,6.534815,6.540790,1.463370,577392
1964-12-30,6.540790,6.572658,6.532823,6.552741,1.466045,414216
1964-12-31,6.552741,6.588591,6.524857,6.524857,1.459806,520908
1965-01-04,6.524857,6.540790,6.453155,6.455147,1.444210,533460
1965-01-05,6.455147,6.469089,6.437221,6.439213,1.440645,520908
1965-01-06,6.469089,6.556724,6.469089,6.512906,1.457132,1016712
1965-01-07,6.540790,6.656310,6.540790,6.656310,1.489216,608772
1965-01-08,6.668260,6.771829,6.668260,6.771829,1.515061,765672
1965-01-11,6.771829,6.783779,6.708094,6.728011,1.505258,357732
1965-01-12,6.728011,6.747929,6.712078,6.743945,1.508821,470700
1965-01-13,6.743945,6.783779,6.739962,6.755895,1.511496,420492
1965-01-14,6.771829,6.823614,6.771829,6.819630,1.525756,1010436
1965-01-15,6.835564,6.931166,6.835564,6.927183,1.549818,602496
1965-01-18,6.967017,7.014818,6.967017,7.014818,1.569425,878640
1965-01-19,7.014818,7.074570,6.967017,7.074570,1.582793,941400
1965-01-20,7.074570,7.086520,7.058636,7.070586,1.581902,546012
1965-01-21,7.058636,7.058636,7.010835,7.058636,1.579229,552288
1965-01-22,7.074570,7.118388,7.074570,7.118388,1.592597,476976
1965-01-25,7.106437,7.106437,7.070586,7.098470,1.588140,307524
1965-01-26,7.098470,7.142288,7.042702,7.062620,1.580119,539736
1965-01-27,7.074570,7.146272,7.074570,7.146272,1.598835,552288
1965-01-28,7.146272,7.158222,7.122371,7.154238,1.600617,338904
1965-01-29,7.154238,7.170172,7.130338,7.146272,1.598835,401664
1965-02-01,7.130338,7.130338,7.090504,7.098470,1.588140,546012
1965-02-02,7.098470,7.122371,7.058636,7.082537,1.585109,276144
1965-02-03,7.074570,7.074570,7.046686,7.046686,1.577085,219660
1965-02-04,7.070586,7.154238,7.070586,7.150255,1.600264,326352
1965-02-05,7.122371,7.122371,7.074570,7.098470,1.588675,263592
1965-02-08,7.042702,7.042702,6.994901,7.026769,1.572629,357732
1965-02-09,7.026769,7.114404,7.010835,7.114404,1.592241,370284
1965-02-10,7.114404,7.138305,6.963034,7.002868,1.567279,357732
1965-02-11,7.002868,7.058636,6.994901,7.010835,1.569061,364008
1965-02-12,7.010835,7.034736,6.994901,7.024777,1.572181,269868
1965-02-15,7.018802,7.018802,6.887349,6.899299,1.544099,439320
1965-02-16,6.899299,6.951083,6.835564,6.851498,1.533401,370284
1965-02-17,6.851498,6.891332,6.771829,6.891332,1.542316,809604
1965-02-18,6.891332,7.066603,6.891332,7.066603,1.581543,558564
