Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,119.680000,120.480003,118.500000,118.730003,117.169098,5024800
2021-07-19,117.540001,117.550003,114.330002,115.320000,113.803917,7731300
2021-07-20,115.629997,118.070000,115.330002,117.419998,115.876312,5117800
2021-07-21,117.540001,119.650002,117.480003,119.269997,117.701988,4377500
2021-07-22,119.339996,122.919998,119.070000,122.629997,121.017815,7172300
2021-07-23,124.550003,126.320000,123.919998,125.970001,124.313904,7934200
2021-07-26,125.739998,126.099998,124.250000,126.059998,124.402725,4827500
2021-07-27,126.080002,126.160004,124.809998,126.029999,124.373116,6110900
2021-07-28,122.559998,123.330002,121.389999,122.410004,120.800720,11747000
2021-07-29,122.930000,123.470001,122.139999,122.379997,120.771111,6618400
2021-07-30,122.190002,122.980003,121.099998,121.430000,119.833595,5711700
2021-08-02,122.029999,122.980003,120.070000,120.370003,118.787537,5996800
2021-08-03,120.570000,120.750000,117.519997,119.129997,117.563820,6030500
2021-08-04,119.129997,119.209999,117.570000,118.250000,116.695404,6675500
2021-08-05,118.720001,119.089996,118.110001,119.029999,117.465149,4281900
2021-08-06,119.139999,119.209999,118.080002,119.050003,117.484886,6831500
2021-08-09,118.989998,119.019997,117.750000,117.940002,116.389481,4557900
2021-08-10,118.389999,118.500000,115.980003,116.389999,114.859848,9839700
2021-08-11,116.339996,117.290001,115.900002,116.500000,115.414635,6472300
2021-08-12,116.410004,116.779999,115.510002,115.750000,114.671623,4358300
2021-08-13,115.940002,116.830002,115.400002,116.760002,115.672218,4360900
2021-08-16,116.690002,117.730003,116.410004,117.540001,116.444946,5976000
2021-08-17,116.620003,116.940002,115.559998,116.570000,115.483986,4719800
2021-08-18,116.279999,116.739998,115.599998,115.680000,114.602280,4520500
2021-08-19,114.510002,115.070000,113.610001,114.320000,113.254944,5317100
2021-08-20,113.980003,115.000000,113.660004,114.629997,113.562057,3485400
2021-08-23,114.709999,115.459999,114.709999,115.150002,114.077217,4235100
2021-08-24,115.389999,115.849998,114.940002,115.080002,114.007874,3447300
2021-08-25,115.589996,115.989998,115.000000,115.570000,114.493301,3881500
2021-08-26,115.620003,115.769997,113.860001,114.320000,113.254944,5188200
2021-08-27,114.610001,115.389999,114.180000,115.120003,114.047493,4202900
2021-08-30,115.610001,115.820000,114.629997,115.610001,114.532928,3078200
2021-08-31,115.769997,117.599998,115.650002,117.489998,116.395409,6995500
2021-09-01,118.010002,118.330002,117.279999,117.449997,116.355782,4402700
2021-09-02,118.290001,118.360001,116.900002,117.370003,116.276535,3801900
2021-09-03,116.839996,117.580002,116.339996,117.190002,116.098213,2921300
2021-09-07,117.089996,117.129997,115.470001,115.790001,114.711250,4264900
2021-09-08,116.099998,118.190002,115.510002,118.040001,116.940292,5548400
2021-09-09,117.980003,120.070000,117.800003,118.790001,117.683304,4711200
2021-09-10,119.349998,120.760002,118.889999,119.339996,118.228172,6516800
2021-09-13,119.889999,120.150002,118.559998,119.180000,118.069664,4381100
2021-09-14,119.720001,119.860001,118.360001,118.860001,117.752647,4722800
2021-09-15,116.959999,117.019997,113.120003,114.639999,113.571960,11556200
2021-09-16,114.790001,115.269997,113.190002,114.669998,113.601685,7997000
2021-09-17,114.540001,114.849998,113.120003,113.410004,112.353424,9261000
2021-09-20,111.349998,112.269997,110.379997,111.820000,110.778236,7795200
2021-09-21,111.919998,113.599998,111.750000,112.220001,111.174515,5468400
2021-09-22,113.059998,114.029999,112.320000,113.070000,112.016594,4578200
2021-09-23,113.389999,114.709999,113.099998,114.139999,113.076622,3842000
2021-09-24,114.129997,114.860001,113.760002,114.110001,113.046898,3955000
2021-09-27,113.610001,114.669998,112.910004,113.680000,112.620903,3988800
2021-09-28,112.680000,113.000000,111.080002,111.709999,110.669266,5917700
2021-09-29,111.900002,112.519997,111.570000,112.169998,111.124977,4389100
2021-09-30,111.519997,112.160004,110.309998,110.309998,109.282303,5974500
2021-10-01,110.889999,113.459999,110.540001,112.919998,111.867989,5636900
2021-10-04,112.430000,113.080002,111.019997,111.459999,110.421593,4497700
2021-10-05,111.129997,111.480003,110.029999,110.849998,109.817276,5884000
2021-10-06,110.180000,112.019997,109.480003,111.639999,110.599915,5734500
2021-10-07,112.379997,112.980003,112.050003,112.209999,111.164604,5549500
2021-10-08,112.580002,112.660004,111.129997,111.220001,110.183830,3786600
2021-10-11,112.889999,113.559998,110.919998,110.940002,109.906433,5987300
2021-10-12,111.720001,111.870003,110.660004,111.000000,109.965874,3866800
2021-10-13,111.389999,111.480003,109.410004,110.760002,109.728119,4806500
2021-10-14,111.080002,112.610001,111.010002,111.870003,110.827774,5194900
2021-10-15,112.449997,112.919998,110.949997,111.449997,110.411682,5855800
2021-10-18,111.440002,113.570000,110.959999,113.370003,112.313805,4958400
2021-10-19,113.739998,114.540001,112.760002,113.489998,112.432678,5799300
2021-10-20,113.059998,115.110001,112.709999,113.860001,112.799232,7645200
2021-10-21,113.930000,114.559998,113.610001,114.440002,113.373833,3684300
2021-10-22,114.410004,114.980003,114.070000,114.550003,113.482811,3396400
2021-10-25,114.739998,114.879997,113.360001,114.709999,113.641312,4290600
2021-10-26,114.919998,115.279999,114.250000,114.919998,113.849358,5948000
2021-10-27,115.570000,115.570000,113.080002,113.510002,112.452492,5853900
2021-10-28,113.739998,114.599998,112.459999,113.199997,112.145378,7697600
2021-10-29,107.500000,107.989998,104.019997,106.070000,105.081810,27401600
2021-11-01,107.230003,110.150002,107.199997,109.800003,108.777061,14184600
2021-11-02,110.250000,111.820000,109.790001,111.449997,110.411682,11538900
2021-11-03,111.330002,112.919998,110.110001,112.610001,111.560875,6422600
2021-11-04,111.599998,112.419998,110.930000,112.160004,111.115074,8212600
2021-11-05,113.239998,117.330002,113.139999,116.910004,115.820824,10255500
2021-11-08,116.519997,117.470001,114.570000,115.160004,114.087128,8753300
2021-11-09,114.650002,115.599998,113.370003,114.129997,113.066711,6754700
2021-11-10,112.910004,114.459999,112.599998,113.250000,112.678680,6563700
2021-11-11,113.250000,113.250000,110.540001,111.440002,110.877815,7191900
2021-11-12,111.739998,112.239998,111.089996,111.720001,111.156403,7349400
2021-11-15,112.120003,113.650002,111.580002,111.870003,111.305649,6566100
2021-11-16,112.279999,113.110001,111.510002,112.230003,111.663834,7965000
2021-11-17,112.220001,113.110001,111.660004,112.519997,111.952362,5768600
2021-11-18,112.120003,113.230003,111.339996,112.900002,112.330452,5632100
2021-11-19,112.730003,112.900002,109.769997,110.779999,110.221138,6921800
2021-11-22,111.110001,112.589996,110.669998,111.449997,110.887756,5967300
2021-11-23,112.000000,114.110001,111.779999,113.580002,113.007019,7911000
2021-11-24,113.410004,114.260002,113.080002,113.970001,113.395050,4464300
2021-11-26,110.010002,110.830002,109.250000,110.660004,110.101753,6703200
2021-11-29,111.360001,111.690002,109.620003,110.730003,110.171394,7114100
2021-11-30,109.550003,111.089996,109.050003,109.639999,109.086891,9483300
2021-12-01,110.959999,113.349998,108.550003,108.660004,108.111839,7618500
2021-12-02,109.169998,112.080002,109.169998,111.419998,110.857910,7709400
2021-12-03,111.849998,112.849998,110.080002,111.239998,110.678818,7013100
2021-12-06,112.010002,114.169998,111.709999,113.360001,112.788124,8280200
2021-12-07,115.059998,117.190002,114.790001,116.260002,115.673500,8786900
2021-12-08,115.779999,116.650002,115.150002,116.250000,115.663544,5807000
2021-12-09,115.800003,116.410004,115.239998,115.349998,114.768089,5664700
2021-12-10,115.820000,117.089996,115.779999,116.730003,116.141129,6110800
2021-12-13,116.160004,116.830002,115.220001,115.559998,114.977028,6479400
2021-12-14,114.570000,115.300003,114.029999,114.709999,114.131317,6854600
2021-12-15,114.809998,115.199997,112.760002,114.680000,114.101471,6902400
2021-12-16,115.000000,115.400002,113.220001,113.589996,113.016960,7544400
2021-12-17,111.269997,111.800003,108.220001,108.629997,108.081985,13696900
2021-12-20,107.070000,108.120003,106.610001,108.089996,107.544708,6313700
2021-12-21,109.000000,110.900002,108.870003,110.370003,109.813210,4682200
2021-12-22,110.199997,111.779999,110.000000,111.739998,111.176300,3643300
2021-12-23,112.230003,112.910004,111.989998,112.370003,111.803123,3359600
2021-12-27,112.599998,114.370003,112.389999,114.220001,113.643791,3716700
2021-12-28,114.000000,116.279999,113.809998,115.570000,114.986977,4561600
2021-12-29,115.400002,116.959999,115.309998,116.379997,115.792885,4215300
2021-12-30,116.379997,117.339996,116.080002,116.239998,115.653595,4068700
